time:timestamp,utente,Utente coinvolto,evento,Componente,concept:name,Descrizione;
31/01/2020 15:45,User 58,/,File: Progetto: modalità di svolgimento e consegna,Risorsa,Visualizzato modulo corso,The user with id '53929' viewed the 'resource' activity with course module id '54206'.;
31/01/2020 15:45,User 58,/,File: Progetto - modalità tradizionale e modalità 2 fasi (organizzazione e valutazione),Risorsa,Visualizzato modulo corso,The user with id '53929' viewed the 'resource' activity with course module id '60780'.;
31/01/2020 15:45,User 58,/,File: Progetto Modalità tradizionale - Specifica finale (seconda parte),Risorsa,Visualizzato modulo corso,The user with id '53929' viewed the 'resource' activity with course module id '54210'.;
31/01/2020 15:44,User 58,/,File: Progetto Modalità tradizionale - Specifica finale (seconda parte),Risorsa,Visualizzato modulo corso,The user with id '53929' viewed the 'resource' activity with course module id '54210'.;
31/01/2020 15:44,User 58,/,File: Progetto Modalità tradizionale -Specifica iniziale,Risorsa,Visualizzato modulo corso,The user with id '53929' viewed the 'resource' activity with course module id '74872'.;
31/01/2020 15:43,User 58,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '53929' viewed the course with id '1750'.;
31/01/2020 12:45,User 151,/,Pagina: Modalità di esame,Pagina,Visualizzato modulo corso,The user with id '56755' viewed the 'page' activity with course module id '54157'.;
31/01/2020 12:45,User 151,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '56755' viewed the course with id '1750'.;
31/01/2020 11:56,User 130,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '53353' viewed the course with id '1750'.;
"31/01/2020 11:56,User 130,/,""Cartella: Soluzioni di domande, scritti e compitini contribuite da studenti (grazie!)"",Cartella,Visualizzato modulo corso,The user with id '53353' viewed the 'folder' activity with course module id '54203'.";
31/01/2020 11:55,User 130,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '53353' viewed the course with id '1750'.;
31/01/2020 10:47,User 12,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '16143' viewed the course with id '1750'.;
31/01/2020 09:35,User 15,/,Pagina: Modalità d'esame per i 3 cfu aggiuntivi (per chi ha in piano di studi Basi di Dati per 12 cfu),Pagina,Visualizzato modulo corso,The user with id '12667' viewed the 'page' activity with course module id '76487'.;
31/01/2020 09:34,User 15,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1750'.;
31/01/2020 09:34,User 15,/,Forum: Bacheca del corso (comunicazioni dai docenti),Forum,Visualizzata discussione,The user with id '12667' has viewed the discussion with id '26463' in the forum with course module id '54150'.;
31/01/2020 09:34,User 15,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1750'.;
30/01/2020 17:53,User 12,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '16143' viewed the course with id '1750'.;
30/01/2020 16:44,User 19,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1750'.;
30/01/2020 13:39,User 19,/,Forum: Bacheca del corso (comunicazioni dai docenti),Forum,Visualizzata discussione,The user with id '9279' has viewed the discussion with id '26463' in the forum with course module id '54150'.;
30/01/2020 13:31,User 19,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1750'.;
30/01/2020 13:31,User 19,/,Wiki: Discussioni progetti,Wiki,Visualizzato modulo corso,The user with id '9279' viewed the 'wiki' activity with course module id '80378'.;
30/01/2020 13:31,User 19,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1750'.;
30/01/2020 13:29,User 19,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1750'.;
30/01/2020 00:47,User 35,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '9737' viewed the course with id '1750'.;
29/01/2020 23:38,User 119,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '49834' viewed the course with id '1750'.;
29/01/2020 23:38,User 119,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '49834' viewed the course with id '1750'.;
29/01/2020 14:36,User 163,/,Compito: Consegna progetto,Compito,Visualizzato stato consegna,The user with id '36980' has viewed the submission status page for the assignment with course module id '54211'.;
29/01/2020 14:36,User 163,/,Compito: Consegna progetto,Compito,Visualizzato modulo corso,The user with id '36980' viewed the 'assign' activity with course module id '54211'.;
29/01/2020 14:35,User 163,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '36980' viewed the course with id '1750'.;
29/01/2020 07:58,User 52,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '20612' viewed the course with id '1750'.;
28/01/2020 23:10,User 24,/,File: Quarta esercitazione di laboratorio,Risorsa,Visualizzato modulo corso,The user with id '40285' viewed the 'resource' activity with course module id '54266'.;
28/01/2020 23:10,User 24,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '40285' viewed the course with id '1750'.;
28/01/2020 22:42,User 24,/,File: Risultati interrogazioni esercitazione 2 - Update,Risorsa,Visualizzato modulo corso,The user with id '40285' viewed the 'resource' activity with course module id '70573'.;
28/01/2020 22:41,User 24,/,File: Risultati interrogazioni esercitazione 3,Risorsa,Visualizzato modulo corso,The user with id '40285' viewed the 'resource' activity with course module id '54263'.;
28/01/2020 21:57,User 24,/,File: Terza esercitazione laboratorio - Join e op insiemistiche,Risorsa,Visualizzato modulo corso,The user with id '40285' viewed the 'resource' activity with course module id '54261'.;
28/01/2020 21:57,User 24,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '40285' viewed the course with id '1750'.;
28/01/2020 21:56,User 24,/,File: Descrizione schema unicorsi,Risorsa,Visualizzato modulo corso,The user with id '40285' viewed the 'resource' activity with course module id '54262'.;
28/01/2020 21:18,User 179,/,Pagina: Modalità di esame,Pagina,Visualizzato modulo corso,The user with id '47451' viewed the 'page' activity with course module id '54157'.;
28/01/2020 21:18,User 179,/,File: Il modello relazionale,Risorsa,Visualizzato modulo corso,The user with id '47451' viewed the 'resource' activity with course module id '54214'.;
28/01/2020 21:18,User 179,/,File: Introduzione ai contenuti del corso,Risorsa,Visualizzato modulo corso,The user with id '47451' viewed the 'resource' activity with course module id '54212'.;
28/01/2020 21:18,User 179,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '47451' viewed the course with id '1750'.;
28/01/2020 21:18,User 179,/,File: Risultati scritto 23 luglio,Risorsa,Visualizzato modulo corso,The user with id '47451' viewed the 'resource' activity with course module id '82894'.;
28/01/2020 21:17,User 179,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '47451' viewed the course with id '1750'.;
28/01/2020 20:41,User 19,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1750'.;
28/01/2020 19:28,User 24,/,File: CreazioneUniCorsi.sql,Risorsa,Visualizzato modulo corso,The user with id '40285' viewed the 'resource' activity with course module id '54257'.;
28/01/2020 19:25,User 24,/,File: Prima esercitazione laboratorio - DDL,Risorsa,Visualizzato modulo corso,The user with id '40285' viewed the 'resource' activity with course module id '54243'.;
28/01/2020 19:24,User 24,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '40285' viewed the course with id '1750'.;
28/01/2020 19:23,User 24,/,File: creazioneVideoteca.sql,Risorsa,Visualizzato modulo corso,The user with id '40285' viewed the 'resource' activity with course module id '54240'.;
28/01/2020 19:01,User 70,User 70,Corso: BASI DI DATI - 25880,Sistema,Disiscritto utente dal corso,The user with id '32252' unenrolled the user with id '32252' using the enrolment method 'self' from the course with id '1750'.;
28/01/2020 19:01,User 70,User 70,Corso: BASI DI DATI - 25880,Sistema,Revocato ruolo,The user with id '32252' unassigned the role with id '5' from the user with id '32252'.;
28/01/2020 19:00,User 70,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '32252' viewed the course with id '1750'.;
28/01/2020 19:00,User 70,/,Forum: Bacheca del corso (comunicazioni dai docenti),Forum,Visualizzata discussione,The user with id '32252' has viewed the discussion with id '26463' in the forum with course module id '54150'.;
28/01/2020 19:00,User 70,/,Forum: Bacheca del corso (comunicazioni dai docenti),Forum,Visualizzato modulo corso,The user with id '32252' viewed the 'forum' activity with course module id '54150'.;
28/01/2020 19:00,User 70,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '32252' viewed the course with id '1750'.;
28/01/2020 19:00,User 70,User 156,Corso: BASI DI DATI - 25880,Sistema,Visualizzato profilo utente,The user with id '32252' viewed the profile for the user with id '1550' in the course with id '1750'.;
28/01/2020 19:00,User 70,User 70,Forum: Progetto in  due fasi,Forum,Creata sottoscrizione,The user with id '32252' subscribed the user with id '32252' to the forum with course module id '68399'.;
28/01/2020 19:00,User 70,User 70,Corso: BASI DI DATI - 25880,Sistema,Assegnato ruolo,The user with id '32252' assigned the role with id '5' to the user with id '32252'.;
28/01/2020 19:00,User 70,User 70,Corso: BASI DI DATI - 25880,Sistema,Iscritto utente al corso,The user with id '32252' enrolled the user with id '32252' using the enrolment method 'self' in the course with id '1750'.;
28/01/2020 18:51,User 24,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '40285' viewed the course with id '1750'.;
28/01/2020 18:16,User 121,/,File: Algebra relazionale,Risorsa,Visualizzato modulo corso,The user with id '53891' viewed the 'resource' activity with course module id '54245'.;
28/01/2020 18:15,User 121,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '53891' viewed the course with id '1750'.;
28/01/2020 18:15,User 121,/,File: Modello Entity Relationship,Risorsa,Visualizzato modulo corso,The user with id '53891' viewed the 'resource' activity with course module id '54218'.;
28/01/2020 18:15,User 121,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '53891' viewed the course with id '1750'.;
28/01/2020 12:59,User 130,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '53353' viewed the course with id '1750'.;
28/01/2020 12:49,User 15,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1750'.;
28/01/2020 12:48,User 15,/,Wiki: Discussioni progetti,Wiki,Visualizzato modulo corso,The user with id '12667' viewed the 'wiki' activity with course module id '80378'.;
28/01/2020 12:47,User 15,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1750'.;
28/01/2020 12:47,User 15,/,Compito: Consegna progetto,Compito,Visualizzato stato consegna,The user with id '12667' has viewed the submission status page for the assignment with course module id '54211'.;
28/01/2020 12:47,User 15,/,Compito: Consegna progetto,Compito,Visualizzato modulo corso,The user with id '12667' viewed the 'assign' activity with course module id '54211'.;
28/01/2020 12:47,User 15,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1750'.;
28/01/2020 12:46,User 15,/,Wiki: Discussioni progetti,Wiki,Visualizzato modulo corso,The user with id '12667' viewed the 'wiki' activity with course module id '80378'.;
28/01/2020 12:46,User 15,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1750'.;
28/01/2020 12:16,User 163,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '36980' viewed the course with id '1750'.;
28/01/2020 12:16,User 163,/,Wiki: Discussioni progetti,Wiki,Visualizzato modulo corso,The user with id '36980' viewed the 'wiki' activity with course module id '80378'.;
28/01/2020 12:15,User 163,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '36980' viewed the course with id '1750'.;
28/01/2020 12:15,User 163,/,Quiz: Esame 27 gennaio - Prima parte,Quiz,Visualizzato modulo corso,The user with id '36980' viewed the 'quiz' activity with course module id '85994'.;
28/01/2020 12:14,User 163,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '36980' viewed the course with id '1750'.;
28/01/2020 12:14,User 163,/,Quiz: Esame 27 gennaio - Seconda parte,Sistema,Aggiornato modulo corso,The user with id '36980' updated the 'quiz' activity with course module id '85995'.;
28/01/2020 12:14,User 163,/,Corso: BASI DI DATI - 25880,Sistema,Aggiornato evento di calendario,The user with id '36980' updated the event 'Esame 27 gennaio - Seconda parte chiude' with id '5875'.;
28/01/2020 12:14,User 163,/,Quiz: Esame 27 gennaio - Prima parte,Sistema,Aggiornato modulo corso,The user with id '36980' updated the 'quiz' activity with course module id '85994'.;
28/01/2020 12:14,User 163,/,Quiz: Esame 27 gennaio - Completo,Sistema,Aggiornato modulo corso,The user with id '36980' updated the 'quiz' activity with course module id '85993'.;
